GENE_ID	A498	A549	ACHN	BT549	CAKI1	COLO205	DU145	EKVX	HCT116	HCT15	HL60	HOP62	HOP92	HS578T	HT29	IGROV1	K562	KM12	LOXIMVI	MCF7	MDAMB435	NCIH226	NCIH322T	NCIH460	NCIH522	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	SF268	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SR	SW620	T47D	TK10	UACC257	X786O
ENSG00000107262	0	95081	22307	0	19401	70590	368360	44816	0	0	791100	9902	0	0	109030	0	0	68246	0	37893	25281	0	51351	22623	0	0	0	6525.1	102890	30535	0	0	14104	2371.6	33123	356190	83968	178430	0	17316	136830	0
ENSG00000107263	91150	0	8140.7	49864	118620	73147	0	0	0	694.62	0	0	95995	0	31202	855.69	7128.3	2262	0	86002	45433	0	448960	16480	0	13315	86017	76548	0	0	31547	436650	0	0	11349	0	84390	30252	9119	28364	0	0
ENSG00000107282	160860	6330.3	32397	0	0	64166	37952	0	0	0	27142	0	67447	0	35111	1214.5	42723	91294	0	31857	0	13914	49820	30607	103470	0	39152	40728	15314	135160	0	86852	0	0	0	0	0	0	0	5822.7	0	0
ENSG00000107290	942.69	114060	7510.7	1700.6	29018	18188	161980	13765	4028.6	4869.1	25937	56.796	22221	4291.7	149950	0	29974	3991	35959	122320	25037	109150	12470	132720	5109	94397	8294.8	7733.9	10043	17692	19972	20085	0	1329.1	252280	0	66570	35829	26233	11689	392980	40613
ENSG00000107331	125170	10727	1645.1	0	0	50302	0	90659	0	0	0	65499	5556.2	0	15090	8064.8	0	4816.3	132060	0	79311	0	0	0	0	0	0	7531.9	0	37266	8320	0	0	96088	0	2459.2	6505.8	11902	45751	0	10550	12646
ENSG00000107341	1830600	78791	221630	645240	558170	12805000	614110	10036	0	98343	0	40453	7809.5	243540	211810	7930.5	488120	355740	238800	46681	392970	14111	0	138000	153810	0	45200	853650	932010	0	0	302670	139290	13691	651100	0	545410	1162700	24274	104370	592430	0
ENSG00000107362	99157	6941577	361440	36137	411740	4665060	350930	0	31980	58155.3	130750	0	723785	11197	1552610	0	10796	55347	0	757960	0	485790	118114.2	338608.3	111310	0	6461437	196190	320980	19889	68207	154430	0	0	22275	141857	373670	269468	219200	139680	445550	0
ENSG00000107371	49771	481770	110970	338280	122410	1577700	385220	0	26741	47443	1255700	0	304460	103660	384240	47221	431660	35526	0	557050	157720	232160	139690	8764.6	207950	239610	161520	180300	102170	187190	1185800	264000	82573	0	422770	150240	127920	647800	107540	0	137740	99573
ENSG00000107372	0	43374	0	13405	71696	322410	56274	0	0	0	0	0	0	0	313260	0	0	0	0	0	0	0	0	0	0	0	0	39356	0	0	0	0	0	0	0	0	81859	0	0	13699	0	0
ENSG00000107404	16965	13244	7881.5	62349	30331	42639	0	0	0	2812.7	0	0	2317.9	35413	6603.5	2594.3	130880	20799	47266	86645	59485	63306	0	0	49940	36062	0	166200	65004	0	125870	0	16730	0	90056	3056.4	15919	0	223170	0	0	44877
ENSG00000107438	76155000	5859500	6434400	21240000	17553000	9193900	13024000	1961900	1066100	1372800	1984800	880920	8274900	3032500	7872100	576490	9486200	788100	282680	8807500	856000	20966000	1162200	2031200	293000	14396000	14910000	21323000	10002000	6402500	52550000	6421400	5745400	171230	3269700	270870	630070	4451700	2963600	6703000	1995400	659320
ENSG00000107447	11813	47647	66467	0	58109	361220	5846.3	0	15842	12156	551480	0	116220	0	78073	6217.9	26636	4030.7	18760	158650	0	75643	17325	83813	38956	183780	80063	0	46262	362740	156320	45380	5624.2	0	190870	66579	6198.9	19246	63458	3762	10553	29584
ENSG00000107485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13705	0	0
ENSG00000107518	0	0	0	0	0	0	0	0	0	0	25050	0	6892.6	0	0	5395.4	0	0	0	0	0	0	0	11196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107521	0	0	18518	0	59807	0	0	0	0	44680	0	0	220740	0	0	0	0	48940	0	0	0	0	27164	51230	1863	0	189610	8128.1	0	0	229700	81547	0	35072	33107	28797	15980	0	20010	25424	0	0
ENSG00000107537	95288	24463	82193	162540	28381	681920	0	0	14471	16476	0	2269.3	765940	21124	6514	15306	28550	52050	0	0	0	165870	58524	11656	813710	0	0	0	37361	146990	204350	87227	0	1103.3	59100	8009.5	11065	332680	19131	37644	119990	0
ENSG00000107554	179140	16695	25837	57478	45977	96299	50157	0	26196	4246.6	6569.3	6826.7	36776	31028	188460	5778.7	33848	0	21579	57527	5014.3	138150	0	15379	34886	13103	15891	82330	14434	2536.9	17899	1475.3	10022	0	24626	0	38069	28049	0	7696.9	43311	0
ENSG00000107560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107566	90651	14282	97988	185470	0	247880	365530	4071.2	9335.6	18630	0	0	7680.6	0	203730	20345	0	40655	168420	124920	67745	1175800	7022.9	28259	75376	101790	65222	93484	18010	0	295010	0	92321	2865.4	342610	34646	1260500	0	0	0	45158	0
ENSG00000107581	7513400	6470200	9266500	2625200	5000000	23274000	10133000	245290	154560	3827700	16805000	330130	6811700	2406000	8677200	1191400	2935100	5843600	3328900	11435000	5350800	12513000	918920	11026000	3735300	13868000	5599400	5377900	3700600	11335000	14856000	3700300	1201100	460920	12351000	2620200	6725200	14092000	1917500	2009700	20447000	2442400
ENSG00000107625	85516	54084	19193	7089.2	0	81882	214400	6000.3	4850.4	0	295000	0	173960	17010	11159	0	27414	18405	254940	20897	9873.3	10970	14657	43108	29325	105990	41895	345570	26843	10986	481010	64005	26060	0	169730	246880	163230	217080	0	7724.2	35066	0
ENSG00000107643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107651	1133900	201120	360270	340250	675570	11104000	1422900	58781	110470	376760	900790	14652	976310	445420	728270	197610	309410	712360	127230	747990	622860	676840	70648	1644800	519780	1438200	157420	531150	2208400	883500	1670300	615440	150470	28518	2819000	304670	353090	353060	339820	242410	1228400	13146
ENSG00000107669	521430	532100	37199	4021900	18192	6801500	951200	14249	0	28550	6696700	1413.1	1624900	897790	5766.5	68898	1957000	351600	833100	39411	2804200	83762	113270	600800	44931	4282100	42828	600070	7935.3	1090600	62487	140480	3460.8	77013	139110	1414600	3899900	205460	1638800	179680	592050	127000
ENSG00000107679	0	0	0	62197	0	293340	0	0	0	0	0	0	9328.2	60434	25336	0	0	10396	0	40587	0	19912	0	0	11578	20548	0	0	0	0	8457.9	0	0	0	300050	147270	0	0	0	0	206980	0
ENSG00000107719	0	28502	49857	0	72055	1596200	1278.6	496500	128040	17531	12367	516820	81641	0	38940	0	0	289790	0	5759.1	9266.4	8282.8	16257	82507	5970.9	138500	60406	36060	195290	166130	21543	21249	0	32088	0	26342	20470	142670	0	49785	58775	109360
ENSG00000107731	31618	18046	0	23858	12815	0	18327	0	0	0	202540	0	10887	4395.8	0	0	64818	1135.8	0	3311	0	19494	11041	53741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6255.3	0	0
ENSG00000107745	308050	135310	65209	97495	294240	1172200	256400	3419.8	0	912.17	39679	39658	662600	62112	62718	22226	0	13183	3921.4	407180	17537	268610	35761	226730	131290	291970	127380	133890	49776	18858	52602	71664	0	4594.8	76853	130150	36445	263540	15416	77854	43308	11741
ENSG00000107758	0	0	4077.4	0	0	46418	31602	0	0	0	40390	0	0	0	13489	0	0	0	0	41655	0	34130	0	0	0	0	0	10522	9316.9	0	192770	0	0	0	43309	16402	7242.1	0	24753	0	0	3253.5
ENSG00000107779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107789	874830	214100	518450	139550	273160	838430	1603000	330560	18890	298260	375560	238360	1263400	367390	392870	200840	241650	93886	69936	717070	454030	1297300	163390	407050	1233700	1509900	711880	257400	42110	61525	532780	22470	63924	249610	1427600	100510	405820	768910	254640	133530	1036100	499230
ENSG00000107798	333930	0	914800	270880	634470	1259200	313200	366560	45438	137940	502730	288710	2563500	25055	246060	43162	35671	113970	338850	843240	92463	8713200	128210	385320	273910	0	1000700	195630	50102	52352	0	32153	82912	333900	420200	160610	197490	262750	77220	23117	741190	0
ENSG00000107819	12230000	804590	3767900	1134000	14653000	24855000	4838100	411390	214300	235910	5006600	178810	22800000	1875100	2838000	4158000	2362400	1242700	3150600	3558400	4946800	6731100	683310	5885900	2790800	3806300	7475700	3625400	3788900	1530200	4793800	5385800	1260000	556700	6713600	4703100	8311300	6790600	1156800	2162000	14187000	110280
ENSG00000107833	1885600	1770000	1707600	725460	1094400	19287000	2338900	269430	113840	441030	4979800	1052000	4005300	277880	3613800	1210500	1309400	2278300	1715900	2512100	4682600	2920400	59500	10637000	2690500	9775100	3938900	3800200	2405100	13806000	6001000	1096200	1742900	702010	3250200	437630	4010500	7734400	2699800	1430600	1934600	68938
ENSG00000107862	1015500	502150	389600	519390	685250	3231100	908280	31644	63850	150910	527040	4114.7	499810	595150	330210	231130	596110	157180	111660	947610	253810	591870	50657	663870	171710	490440	545810	655260	205320	420910	851000	860120	166600	6905.7	747190	111140	152650	465130	866100	156000	633700	169190
ENSG00000107874	0	0	0	70508	0	0	83695	2162.8	0	21202	0	10745	19427	105480	0	0	0	0	0	197350	0	0	0	73816	63475	0	0	0	0	0	0	0	0	4168.2	0	0	0	0	0	0	0	0
ENSG00000107882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5556.6	0	0
ENSG00000107897	660630	1435200	106600	182240	90251	2078800	2067800	70668	6029.6	667580	354060	6204.4	5386000	61340	1365300	165420	94297	74753	67089	824390	272070	266120	18628	480040	129060	1380900	1562300	38373	2872900	5970800	9238300	109460	53888	35913	347310	460280	446740	553020	111680	8385800	474080	87142
ENSG00000107902	276640	305490	114920	0	0	3198100	196510	9331.7	0	81012	652530	8359.7	530620	0	131990	7843.3	0	344740	0	229520	39434	214410	595290	92248	15195	521780	337180	528080	0	82870	0	47508	8196.3	18279	38351	873520	56272	745310	187770	24054	278920	0
ENSG00000107929	21966	15206	26799	65221	51920	104910	44057	0	0	24874	485960	4166.4	228080	45480	130020	29336	84791	207010	0	162030	90003	67681	38787	68366	12364	296040	46442	89566	4743.1	54008	72611	42368	9622.9	0	58101	34089	49745	289930	42501	14790	245230	61661
ENSG00000107937	0	0	2105.7	35778	11057	130370	0	0	0	19983	20041	0	210340	15646	8319.6	3877.4	23594	4888.4	0	0	0	0	43796	0	0	0	52441	59843	0	0	0	18503	5325	0	46958	0	55163	0	31097	0	163780	34036
ENSG00000107938	8184.6	6988.9	14281	0	66165	0	25264	1025.6	26149	23882	20114	583.63	129250	0	3632.8	2972.5	4892.5	0	0	27354	13186	6719.2	32203	78754	15306	0	54813	0	18426	64304	16699	0	4794.2	0	26981	14988	2514.2	169570	4608.8	11743	64366	10052
ENSG00000107949	3872900	301710	4001700	538580	5856800	33670260	10439000	592620	110420	917590	4229200	481440	10261053	133680	5829080	1046859	1788700	3084700	4318000	6839700	4524100	6353500	972350	8984700	6034400	3839700	4306500	6163500	4858430	4424900	4213762	3290800	247800	263320	8855700	846670	3029300	10359000	1054100	1268100	3206939	270380
ENSG00000107951	135150	117590	100560	275770	221550	2519900	223240	7867.7	7828.3	84451	2149700	56104	1061900	68315	213270	60336.6	236900	268020	66514	368290	36414	111970	0	314840	208190	682970	151630	203020	92531	266050	57415	1569900	84398	16233	256610	188260	63657	817610	40547	232050	150380	63867
ENSG00000107959	6133400	2353900	2208200	1727700	3885400	16286000	6189600	537140	32991	407260	5287600	64000	27554000	2156800	4379800	596910	941460	589340	296410	5470600	603690	3434100	473450	6297800	5906400	9841300	1888400	1390700	13466000	1931800	1781100	2511800	474340	804130	4137500	3448600	3363200	2975400	1737600	1741100	15107000	437210
ENSG00000107984	0	0	0	0	0	4170.6	0	0	0	0	0	0	0	0	0	0	15922	0	0	0	0	0	0	0	0	0	0	0	0	5421.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108010	5559200	1161200	6168800	2403100	5600700	48012000	15362000	976430	116590	1353900	7784000	614310	4762000	937650	8211800	2131800	5341200	4189000	4170900	6149700	6993900	4739700	2839000	5824100	4367000	7940700	4702600	6531100	8188400	4057800	8766400	2034700	1137800	828440	14921000	2894500	3429400	19281000	2167400	1710200	5287000	91682
ENSG00000108018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108039	1526500	1388000	909210	194540	1481600	43900000	2504500	177370	1023800	325220	5904100	58177	1617200	151950	1946800	731040	443790	567790	371200	2592100	1093800	781600	84664	916050	1699100	2585900	105280	1505400	2161700	697790	4987700	874280	209080	290580	4264800	918730	1350400	2089500	1084500	351170	2950300	899180
ENSG00000108055	1462000	1951600	994800	1408100	1074300	13215000	2749000	91461	71195	1111800	10077000	70125	4453100	819980	4682400	447700	1065300	2016500	561680	7341200	538280	2369900	482540	4926900	1918300	3171300	2276700	4120600	1166800	3739000	3462700	1434600	938590	70221	3378300	1513500	1219100	7251300	620390	926390	4469400	334930
ENSG00000108061	846430	433030	428420	332440	493820	3012600	751110	207350	276290	122840	1036000	15398	1041900	441140	290680	334080	854610	147520	62536	440440	183580	582540	56980	397240	288980	737430	117780	405870	484690	562080	170080	164240	82341	40539	357270	318540	387320	648130	674030	340720	109250	59491
ENSG00000108064	222310	342670	146490	501650	347900	12141000	284470	53427	30237	31094	314060	101690	1410600	166540	451820	27612	1055300	1561500	570750	287340	81326	333450	44923	784200	119040	1482800	250110	709140	534020	536840	478790	578320	9085.7	43450	546630	213370	230440	4634000	173710	26568	774450	5185.6
ENSG00000108091	400390	632410	387440	956890	397460	16600000	2682400	97667	248720	298740	2201800	55003	778050	719120	2036700	316170	1659300	1133500	377910	1729500	821460	759090	170470	1363700	674680	6912400	355490	1244900	1706500	574290	383750	560450	161420	64921	1296000	393780	684210	4444800	3900500	191720	1074700	303140
ENSG00000108094	1047700	672710	731020	333200	857130.3	7908300	964780	77456	77242	158820	946530	20207	1903300	254020	1286000	365780	733840	365910	291850	3670500	357060	1057200	138410	1058700	989220	4305400	686300	1719600	1670600	445881	2094800	884061.2	176490	25927	2448800	602520	861580	867890	499420	488810	1042000	617650
ENSG00000108100	0	0	0	0	0	0	0	0	0	0	0	0	47802	0	24998	15005	0	0	0	99430	33724	0	56468	0	166190	0	0	26975	0	0	0	0	0	0	0	0	0	131140	0	0	0	0
ENSG00000108106	618410	983480	1089400	1711500	726030	2356900	3443900	97878	359190	870680	6346200	246230	2046500	622380	2349300	358230	3376800	3170700	2006100	2482300	4309100	659500	663130	3100800	839130	1683600	2943100	3265500	5608200	5050300	672850	802330	290720	36738	2789200	1008000	2961600	8885700	727950	526190	531430	25621
ENSG00000108107	438390	518270	490340	641680	373720	10760000	3228400	53321	292490	501730	808840	47054	683980	893280	862740	29488	756550	495340	552610	4875800	330460	1167600	338090	662840	232350	1829600	326150	3021000	510750	1053700	13537000	686510	102490	9581.9	3709700	1021900	1092600	4435600	818780	180800	1426100	61942
ENSG00000108175	23245	42278	83851	48057	24364	295020	82498	2363.9	2814.9	25590	214730	0	178160	41642	50720	0	57786	77919	11766	300910	17577	74020	49730	121780	38325	42210	42999	114160	121670	533290	43381	56950	24369	0	155440	25358	50518	100890	20602	36482	148470	0
ENSG00000108176	809810	0	1490100	0	58457	0	0	0	0	85928	0	0	1315800	8582.2	63053	0	35745	13893	0	42735	0	0	51413	311660	0	172070	553310	23055	114870	35294	78028	335450	42244	0	0	463610	96341	19948	32108	248120	0	953.47
