Prot_id	Gene_id	X786O	A498	A549	ACHN	BT549	Caki1	CCRFCEM	COLO205	DU145	EKVX	NCIH226	NCIH23	NCIH322T	NCIH460	NCIH522	HCC2998	HCT116	HCT15	HL60	HOP62	HOP92	Hs578T	HT29	IGROV1	K562	KM12	LOXIMVI	M14	MALME3M	MCF7	MCF71	MDAMB231	MDAMB435	MOLT4	OVCAR3	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	RXF393	SF268	SF295	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SN12C	SNB19	SNB75	SR	SW620	T47D	TK10	U251MG	UACC257	UACC62	UO31
Q5TEA3	ENSG00000088854	18657	42310	0	0	0	24431	49229	0	0	0	0	0	0	0	0	0	0	0	0	0	20100	0	0	816.36	0	4908.2	0	0	2699.6	0	22666	21439	26223	0	0	41247	7991.4	6379.5	4064	19792	0	1238	12342	0	0	0	0	0	0	0	0	48112	0	50818	0	0	0	0	0
Q7Z434;Q7Z434-4	ENSG00000088888	566140	1106700	4462400	542460	1932400	2045200	6741200	14872000	1721100	165790	3210700	700360	538210	949270	1883300	1732400	433560	246470	491720	297700	9101100	1866400	1560000	1696000	1318500	1513400	865170	2703400	1822200	9711500	1597900	4626600	918290	1203600	409160	5028500	929660	756900	3618500	754190	4688200	1147200	3738600	720790	744380	310520	5858600	5893000	2592300	11442000	1719600	8910200	5378400	1271000	1793200	3767900	16757000	2272000	1087100
Q9H0D6;Q9H0D6-2	ENSG00000088930	276910	987080	1228900	1030000	864180	1048800	3916000	12513000	625390	152950	2450900	336820	354760	1633800	589600	973750	23623	325310	2851700	155790	2024600	706020	1612700	453060	519200	2390200	1238100	7256000	620850	1537700	2651500	698350	547280	1941600	485200	2043600	1685300	609050	495550	420320	2450100	3025200	113790	1790100	448620	234750	2428700	763530	338230	1108400	733910	1796700	1834200	958180	459840	1587300	7024700	3495800	888760
P63167;F8VXL2;F8VRV5	ENSG00000088986	53740	17595000	753670	6148500	8409800	304980	17449000	22550000	12110000	643550	6498900	148500	6480300	2714700	8346000	5758500	147520	42408	10718000	15666	7775400	231330	8338500	12104	4266000	4031500	7011200	23893000	7142000	6197300	11599000	17063000	4072700	379200	200630	68144000	1006600	11907000	18054000	8505200	770260	2178300	8921800	1033400	0	26258	2811400	13634000	609440	0	4380300	18050000	224280	3425900	4365000	1386500	1488200	63472000	9402800
Q96BS2;Q96BS2-3;Q96BS2-2;E9PQ58	ENSG00000088992	20834	97379	1274000	99459	278200	147600	3461900	953870	339870	4715.9	348360	41089	9087.8	777820	0	130980	43298	42613	3912000	10365	150180	131640	1690000	15905	235270	575210	0	344050	40851	130250	57771	77262	36310	1507300	21681	134810	464020	303180	137430	47429	261080	114700	108000	27325	27112	10971	714320	69327	56663	209910	0	47624	3181600	0	40897	359080	73571	771470	2678.9
Q9Y5X3;Q5QPE5;Q5QPE4	ENSG00000089006	162620	1075300	1046600	234000	524300	1044600	8790800	24002000	137130	129370	2984800	375790	215390	1483800	652780	1307600	65704	305970	1986100	115590	392350	346650	1439300	1424900	1573900	404390	774150	10756000	1573900	556200	3034100	1642500	1287100	1934500	86775	2043900	2079500	1517800	251680	369590	1453200	1248600	239010	760560	76267	304110	6448700	575020	210730	3230100	1105400	4536900	2198000	1359700	708280	2212700	11805000	8288600	276340
Q02878	ENSG00000089009	1013	0	548580	61328	42001	233640	681530	1799700	145170	136990	75879	17031	5322.3	213960	67343	35124	0	2364.5	436080	33010	24236	30226	42148	0	200710	91795	43641	157070	52672	114100	319380	537410	291180	98378	5600.8	293220	196350	281050	125330	312600	237870	48433000	11322	81793	49748	7923.4	18847	62583	41861	95129	160010	513830	0	764510	23465	117220	310060	934880	45974
Q99572;Q99572-4;Q99572-8;F5H8E7;Q99572-6;Q99572-2	ENSG00000089041	0	8446.2	0	0	0	0	0	172070	0	0	0	0	0	8280.9	0	0	0	0	7150.5	0	0	0	0	34080	0	0	0	18232	0	0	0	0	0	0	0	0	0	0	0	88472	0	5408.5	16861	0	0	0	117670	0	0	0	0	19513	0	0	0	0	438090	263530	0
Q9H501	ENSG00000089048	144000	4851.2	45344	19759	15511	35567	395740	669510	44082	3976	14668	14312	25193	347420	10933	14778	12347	4605.2	220610	13410	76078	0	36900	36175	15483	73615	33075	106240	25669	21930	168670	116630	39549	61750	2378.4	187550	66430	20454	34505	137870	35287	37524	11912	7231.8	8581.9	14995	127850	53960	18492	0	25237	79929	0	21733	1307.2	40999	373940	333400	9659.8
O75884;O75884-2	ENSG00000089050	94561	817800	237470	624250	504340	7319	2697200	19549000	255580	15597	53088	102360	95894	233250	872550	132420	0	24613	132350	0	61785	109810	672610	33221	217350	363100	372300	1027500	90763	47017	623340	953210	212410	1252000	14446	597350	175210	1191900	414110	370480	282750	5420200	55547	145280	8449.7	10589	422990	394290	112800	80845	231780	405380	919910	599650	564290	0	130470	1040400	125430
Q9UJX4;F5H0F9;Q9UJX4-3;H0YFB5	ENSG00000089053	44307	60651	60245	22600	0	44128	94206	725230	9385	1479.6	34277	15949	20660	59763	46786	12124	32766	8103.3	23302	1005.1	24822	5876.7	56835	23267	14856	59587	27989	568150	0	116470	0	33963	77675	60286	4779.3	104850	0	64631	33318	1886.1	6497.2	19489	0	111290	7436	1550.3	129470	5643.9	26137	22777	22531	69183	45100	0	7460.8	51731	58478	152850	23913
Q9UGH3;Q9UGH3-2	ENSG00000089057	0	0	12851	0	0	0	9501.2	11579	25597	18279	24828	23264	5870	114670	0	0	8850.4	0	0	46141	59211	0	0	178860	0	0	36199	837680	128050	94353	0	11882	9334.5	26224	0	0	10204	0	5349.1	7924.3	15858	67485	0	16814	0	167410	1191400	69291	25598	0	23348	117170	0	14703	2874300	32708	105190	524230	22939
Q96A57;Q96A57-2;Q5JWB9;A0A087WTT2	ENSG00000089063	319440	311470	2522000	373360	1772700	172910	6473500	10277000	1274800	292810	836720	561040	340940	3225900	506030	591730	10440	37532	607440	161570	4846000	1333800	833460	75344	458250	648270	930610	2940300	892850	1264600	1150800	1292500	1158600	0	169300	7204100	438010	1047400	3145700	2000500	1553600	334620	922570	674050	337720	443250	829970	376210	613830	1122400	358950	3234300	1630500	958540	1105600	59994	3430200	5718300	1136000
P00973;F8VXY3;P00973-2;P00973-4;P00973-3;H0YI20;F8VUC8	ENSG00000089127	13364	203190	562410	99724	635060	472800	350110	1693200	71369	0	122500	119250	0	2021900	72871	1437100	2961	54926	797630	28484	120330	88667	222740	13742	47986	92242	29470	715660	87501	130940	775650	84980	41253	3491.2	141210	479670	1212400	307360	4747.6	164800	5149500	2738.1	516320	259230	7522.4	11059	155440	155860	133440	128110	61057	109050	158520	12885	16968	231840	160730	435570	14896
Q92616	ENSG00000089154	531460	2268300	2212200	3467200	874970	2686800	5144300	20819000	6297400	180420	2035700	644520	168020	4469200	824070	3463000	1282400	1573100	2674900	92430	1547500	473890	3504900	1487800	2794300	1088800	754400	6443700	1154400	4339800	5061200	2507600	1446400	2915100	904640	1450200	2465600	3329800	2155500	6668400	2821300	5338900	763880	1088300	432740	83880	5574300	1198600	2474300	1138000	533330	2387800	2582100	3186300	1598300	2141400	12293000	6981500	2010500
P05388;F8VWS0;P05388-2;F8VU65;F8VW21;F8VPE8;G3V210;Q8NHW5;F8VQY6;F8VRK7;F8VZS0	ENSG00000089157	699710	1504400	998010	2719900	1515800	5034800	20384000	29749000	13734000	689250	4608900	3502300	1323200	3361400	2021800	2319300	86766	388410	3808800	1026300	5069200	709360	3827400	2076800	2929400	2028200	1315500	18961000	1593900	7326300	7321000	6428000	3246100	608560	971030	4541600	4152500	5235800	2836700	12661000	5800700	81798000	6805100	2487300	1824200	783270	3386200	1220900	4921900	7219200	3322300	4814200	13607000	4337900	1161400	10559000	15568000	6460100	1779600
A0A1B0GTU4;P49023-2;P49023-3;P49023-4 F5GZ78 P49023	ENSG00000089159	102950	663390	241430	275590	103260	431890	142760	8291600	2270000	42337	1616000	689970	1622.1	456260	57474	460950	397584.4	67786.8	3523500	106610	817150	17741	662480	387950	12600	51578	353170	865420	240010	7168200	211340	2078800	362590	0	6342.5	153380	108620	2805054	9098400	0	2977200	932370	1511700	91037	26030	47184	1666495	176700	6249873	513280	426210	1196000	443340	756300	192460	2252100	1760400	3545600	448460
A0A1B0GVS8 Q96L93-6;Q96L93-4;Q96L93;Q96L93-2;A0A1B0GTU3;Q96L93-5	ENSG00000089177	0	20628	6630.8	11143	0	17025	55877	151653	5323.7	0	0	9064	9316.1	5945.6	1185.2	21783	28297	10738	0	0	76058	6404.3	23846	0	2396	3135.2	0	46498	18602	16272	4740.6	8543.1	0	0	0	0	0	7350.3	2659.9	7076.2	3393.1	0	23049	63113	2208.4	0	15746	18551	977.08	0	4155.1	5149	24084	0	8475.2	5985.1	11340	43670	1239
Q9UJA5;Q9UJA5-2;Q9UJA5-3;Q9UJA5-4	ENSG00000089195	143480	83153	54260	11855	84373	148120	2215200	3264200	845770	74427	240700	231440	162270	689470	64572	196450	88635	123940	81110	22582	382370	66456	515370	170940	53451	333110	304320	1384000	176810	865890	262260	320170	192590	236560	43249	422790	508720	128640	294180	137570	496300	874010	302840	66473	0	60822	373260	169100	199430	121050	102660	324750	615540	114150	143120	462410	956240	750790	50171
P30086	ENSG00000089220	332700	21709000	18614000	24072000	13917000	11722000	204690000	667170000	28985000	4292200	13934000	16579000	7925600	28073000	18563000	11667000	500830	9351700	152390000	2436500	47042000	6180400	33671000	1962500	33955000	23694000	23453000	120240000	24517000	27300000	36848000	28089000	10515000	20988000	1485500	55021000	8906000	59820000	56841000	115210000	28245000	121180000	14028000	7980300	6455600	1054700	38620000	24625000	30461000	26034000	6464400	109080000	70799000	45203000	16069000	24037000	40912000	125280000	44452000
J3KNN7;Q7Z569;Q7Z569-2	ENSG00000089234	0	0	0	0	0	3441.9	157750	284820	62242	0	0	0	0	0	0	0	9050.7	0	0	0	12191	0	30370	0	0	0	0	0	4641.1	75870	11781	0	0	0	0	31296	0	0	75040	0	32453	0	0	6695.4	0	0	47375	0	0	0	0	0	0	9721.4	0	14731	0	14556	6613.5
P30040;F8VY02	ENSG00000089248	1714900	11462000	13295000	21737000	46918000	19759000	34490000	142170000	23244000	4696300	8854800	15160000	10681000	28762000	7016300	16869000	436890	6310500	39168000	2306700	41053000	11271000	20094000	11686000	7403600	8292600	11970000	48295000	16770000	19616000	25367000	27595000	10210000	13105000	33358000	43771000	27689000	24028000	14899000	69355000	29881000	25146000	16581000	15139000	16653000	5511900	57565000	21873000	6814900	22334000	4003400	56799000	28610000	24434000	11134000	18402000	59831000	70154000	18086000
C9J5P6;P29475;P29475-5;P29475-2;P29475-3	ENSG00000089250	2401.5	11816	9513.6	2767.2	11915	91052	15010	90411	0	574.2	0	8656	3091.6	14748	7146.6	6706.4	0	5122.4	30504	0	185410	636590	5463.6	0	131230	29137	0	10524	81665	6878.3	7539	2512.4	0	0	7048	1367.5	11846	18092	3047.7	3864.7	41724	19229	1449.7	8412.4	12873	0	60207	0	0	0	0	6091.2	0	1092.1	5777.5	1137.9	0	35599	66907
P35637-2;P35637;H3BPE7	ENSG00000089280	5915500	12690000	21268000	17752000	15594000	7475700	74056000	85713000	19681000	1858900	29209000	9862200	11891000	22839000	22257000	24400000	4955400	3757700	45671000	2925400	37005000	10058000	14858000	7122600	23156000	15253000	10028000	27738000	3736900	64472000	23332000	13935000	20032000	18056000	1538800	40930000	3928800	13921000	28244000	18092000	28204000	28118000	11471000	9666500	5267800	3361800	37119000	9423600	17674000	32161000	14649000	28187000	45836000	13019000	7166800	28569000	25855000	35509000	6345400
P78318	ENSG00000089289	97527	351200	215890	36933	226830	261270	2874400	6799200	152310	3580.3	466950	163430	33169	695240	290870	347160	52922	57389	565730	4528.2	367410	778690	731280	170770	1355600	849220	209540	2627200	227730	147130	106040	492590	671160	136270	0	182520	261730	440530	2570300	914660	1674600	474480	214300	234850	12531	0	1989700	105660	179570	1912500	158060	427730	3685000	31760	91282	1544800	946600	489190	290590
M0QZ12;Q96CP6-2;Q96CP6-3;Q96CP6	ENSG00000089351	0	225510	0	6213.7	0	0	21057	26880	50093	1725.2	93488	47343	6206.9	385870	9006	32734	1715.5	1431.6	35905	17774	34532	0	636890	2400.9	18196	0	39741	119470	9182.9	88694	0	60001	21501	24439	0	408000	0	0	2664.9	18733	1823600	173970	0	9441.3	2176.6	9935.4	1225200	8108.2	27861	0	10753	11698	17391	13334	5668.5	3630.7	100110	112260	10902
S4R445;Q14802;Q14802-2;Q14802-3	ENSG00000089356	0	0	0	0	0	0	0	2228100	0	0	23989	0	616600	0	0	2495800	0	0	0	0	0	0	92028	0	0	0	0	1616400	0	0	478930	0	0	0	0	111390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2388000	0	21325	0	60461	588160	5659800	0
A0A0C4DG76;Q9BQS7-2;Q9BQS7;Q9BQS7-3;Q5JZ08;E7ES21;Q9BQS7-4	ENSG00000089472	0	14483	0	0	0	0	0	32263	0	0	0	0	0	0	0	203050	0	8325.9	0	0	58016	0	25490	0	5788.7	0	0	0	0	0	17467	32931	5705.4	8727.9	0	0	0	0	0	0	0	23400	13548	0	33644	0	0	0	0	0	5073.8	4263.4	0	0	0	10755	0	0	0
Q14697;F5H6X6 Q14697-2;E9PKU7	ENSG00000089597	4432010	34714090	22113400	16523130	64686700	43941000	39319860	189603600	46180640	3411064.14	62745300	3386264	3143776	47128850	22851440	46471140	952308.8	15314680	71479800	2075700	74942700	63419500	42214800	5267795	24541510	29263930	14244050	93486700	15503980	65868800	64691600	33323910	28491510	20964132	14557510	154152500	56866330	32436600	67198100	76006100	110419500	52068597	5478950	82948200	10491240	3180500	66861100	57489060	43917200	50858100	57554000	71908100	19193400	47614320	14811990	65905000	184056600	150835000	29032480
Q9P107;Q9P107-2	ENSG00000089639	7589.3	50295	7221.5	5450.3	0	0	431520	646320	174750	13697	5043.5	26177	0	170780	19600	48864	329.3	26423	654660	6505.7	63244	0	46520	0	27363	8898.7	0	81313	702000	10626	73297	38074	17823	63341	17055	50235	27471	44958	8692.8	29049	102880	107850	17975	30114	71664	12301	46645	54402	103790	0	5535.2	172190	0	22441	18461	61508	0	10737	25127
Q15773	ENSG00000089693	0	0	0	2942.4	174230	245990	545270	738600	0	22558	143770	4680.6	0	166890	90541	189900	0	6120.1	3278100	9055.7	0	82422	41916	12555	85187	147720	74695	207110	20547	154120	80921	95122	102630	0	0	1008100	321530	0	7171.6	89662	615450	2182.2	19518	0	0	10860	0	0	28813	152300	14956	41205	518660	61220	35641	176340	532150	2014600	0
A0A1W2PNT6;F5GYH1;A0A1W2PRM0;A0A1W2PRL5;A0A1W2PR09;Q8NC96;F5H2U7	ENSG00000089818	0	0	0	0	0	0	222940	972920	0	0	284340	0	0	0	0	0	0	12510	0	0	397050	0	0	0	0	0	0	0	0	0	0	0	0	0	19560	0	0	0	0	0	0	0	318600	0	0	0	0	0	0	0	0	0	340420	0	0	0	0	0	0
E7EQN5;P98171;P98171-2;E9PCM6;A0A0B4J1X7	ENSG00000089820	173530	188900	120910	138750	52482	607940	4359500	5789300	96418	233180	131180	125150	60148	569910	215940	90859	173930	40705	6272900	59578	617660	31754	110980	38846	62029	223690	20256	396490	102190	393040	220440	59398	277770	587240	10581	469550	105340	113500	209430	2265300	206430	108670	61432	141870	35158	822810	204270	18467	125220	199890	52019	295390	530650	455370	93092	101980	264860	274800	36472
Q7L7V1;Q7L7V1-2	ENSG00000089876	0	0	365220	7414.8	143910	2639.7	54264	186160	110020	13850	0	7110.3	5824.6	9173.9	2197.5	5642.9	0	674.74	202880	1040.5	36993	0	7741.6	9434.6	153970	7593.8	101100	33715	7514.9	4926.7	8246.7	444970	238730	0	12006	290390	37521	3155.7	0	17213	0	0	31703	101700	64168	0	34075	50153	319020	884990	0	407800	610150	67203	4289.8	52001	617630	107700	25106
Q9UKL0	ENSG00000089902	98790	115080	295500	177460	382960	206170	3545700	1529100	670090	74893	217210	332290	60390	702570	240030	329210	9493.6	57659	1741100	24504	339230	247680	243160	73995	998920	169400	277740	638340	89901	769740	915530	367530	326520	511660	113540	796860	62131	341100	477180	887830	699290	162040	825650	275030	66185	36406	609150	186270	362030	356660	183410	748480	1231500	431250	221220	650120	819810	440830	41684
P30043;M0R192;M0QZL1	ENSG00000090013	149780	60076000	11444000	1887500	2086900	1319900	2654100	61428000	11011000	1264500	4562200	2566100	7377700	6764600	4507700	7104300	168620	405800	1510100	502210	3485100	1437300	9645800	130650	37390000	586630	2138000	47782000	1595600	4044400	11384000	4617700	1274100	121070	165700	5794900	15856000	2995400	5378500	7604300	5981100	6501300	5201600	2642200	546300	101200	8639500	2417800	2739300	2230600	1411200	6339100	2035700	21812000	3460500	7442400	2069400	14465000	1704400
P19634	ENSG00000090020	24509	14320	145980	0	0	0	19015	372070	0	0	228740	0	3422	0	11601	134730	0	0	520120	0	326310	0	66031	0	0	374.37	22769	0	22385	185070	0	35008	12735	0	0	68734	0	0	123740	40985	66398	0	16286	118290	9056.4	0	570100	0	161370	62373	0	0	0	16379	16820	147260	814990	64241	0
O15269	ENSG00000090054	3152200	5092400	733650	3049000	1560600	3675600	3310900	20001000	6486100	262270	12057000	1716700	2434700	5138400	1512500	8387500	0	678460	2292300	493290	4593300	3262800	7073000	302860	1202100	1002100	1291700	4962900	1804400	2746700	6989400	2130600	1569100	446670	275990	6612000	12788000	3103600	1848000	281210	7650900	1210500	972910	2960400	351230	246640	7029800	2221900	3337200	6332800	1376300	2777400	5086200	1133400	1620200	2912100	2444400	4408700	2278600
P51003;G3XAH6;G3V2A0	ENSG00000090060	177990	205590	854100	318640	272860	526120	1951400	10475000	1401100	69034	851340	145210	151880	3080300	515120	778280	51496	210190	2862400	183940	1031100	633540	592430	686180	681620	311250	196730	4279200	748770	2638600	2114600	535600	301130	1510100	278420	2295000	619170	1449400	904150	558290	1820500	1373700	53784	3394000	147040	195670	3301800	508290	3308300	680770	406070	1327000	573020	1069400	177310	1263600	3238700	3052900	167400
O75909;O75909-4;G3V5E1;O75909-1;G3V2Q3 O75909-2	ENSG00000090061	413910	377050	331330	84710	114960	236070	3153200	1804600	1491400	25110	1107700	423980	11894	1293900	1211000	786860	168360	53046	649650	50007	790280	295530	780210	296970	469140	135370	132300	241390	114490	1765600	560510	222640	74306	683470	97557	554830	59326	322170	2531700	291380	567450	1012700	613340	223440	127340	142200	1086900	513150	608380	1791300	301410	929960	1073300	332470	70968	1149500	633560	929410	68539
P57723;C9J0A4;P57723-2;C9JZY3;C9JTY5	ENSG00000090097	209480	118460	147160	97312	0	54819	85544	34450	24369	0	23536	0	18369	123640	37143	21220	8758	31982	768940	0	224730	0	64701	41959	0	81221	0	135480	165430	42144	86878	0	16189	1667.1	0	786500	63052	200440	75053	198410	120030	0	3057.2	32673	0	0	56651	97548	241620	244920	306070	0	112580	0	122680	0	405530	247530	64221
Q9Y291;C9JBY7	ENSG00000090263	253770	0	30075	97574	91787	190350	473200	1052400	0	0	245390	32794	0	426710	19838	89200	60956	0	1736500	0	229640	17650	128870	0	0	112180	149060	0	218670	135730	129180	0	0	0	0	916340	52479	144300	94678	0	139450	9954.7	0	371830	0	0	0	39540	0	105190	70869	630580	267910	0	28644	0	654740	0	91964
H7C5B8;O95178;C9IZW8;C9JXM4	ENSG00000090266	0	675830	427000	40138	0	304080	864980	0	0	0	0	0	120050	503430	30704	0	0	285700	0	0	239030	0	105810	33624	0	81018	0	0	209670	536170	0	0	0	0	0	313300	4793800	232550	0	0	236950	641810	527310	479260	0	0	0	0	0	0	0	0	2128100	0	204690	219070	0	216180	53057
Q9Y266	ENSG00000090273	227970	8553100	4138100	5295500	17395000	4021200	59648000	73036000	18021000	242440	7467000	9617100	1210700	9833700	6096100	10737000	158610	1671500	37425000	651000	9106200	5139500	18107000	2227100	23688000	4337700	11611000	83293000	3437400	31671000	8426100	21211000	12440000	6115800	178940	11622000	7816000	20938000	7762500	3128200	26745000	10702000	3187200	8290200	1080600	244900	23680000	3879700	1284400	33666000	4757000	19781000	28696000	6814800	4973600	23809000	22974000	21180000	10952000
E7ESC7;Q7L5Y9;B4DQT1;B4DVN3;Q7L5Y9-3;Q7L5Y9-2;D6RE80	ENSG00000090316	0	20347	14850	0	0	25978	93961	106640	257140	0	0	48643	0	28759	14316	7363.9	8619.7	17241	0	0	54909	9426.5	0	10381	0	2627.9	0	0	0	0	32274	36093	15252	0	0	0	0	40522	102090	0	26357	24568	4639.9	0	12280	0	105890	32013	0	45955	0	0	127260	39314	5535.5	10431	0	0	11374
P05362;K7EKL8	ENSG00000090339	4452100	17882000	76011	213410	3667100	2027700	494190	943650	15126000	96232	25909000	439500	95873	327280	70084	803910	101570	1276600	1859700	330900	18186000	1561900	444800	4291100	982020	49211	72283	10935000	1171200	6599000	197010	537790	2778100	76443	258920	20887000	3477800	3216000	498600	13642000	44895000	493300	150070	3265100	160010	1764200	2798600	503890	1001200	843160	1158800	11835000	82638	190040	2156100	851160	41968000	23892000	1580000
Q9NRL3;Q9NRL3-3;F5GYK2	ENSG00000090372	91444	272710	1148600	155580	48144	198610	644460	1635400	343700	0	83399	34564	154760	167490	147270	253540	9282.2	75302	130260	4463.2	301160	222490	320330	205560	126650	142700	17421	1516600	118000	552070	587920	173590	43319	64821	74872	263610	329840	424240	268830	101600	622540	253500	69140	319850	66498	3284.5	626530	274930	328790	886020	145900	201810	394980	145890	39643	505160	673640	450380	126940
Q9Y616;Q9Y616-2	ENSG00000090376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61626;F8VV32;A0A0B4J259	ENSG00000090382	99624	119060	545580	146330	0	246650	1150200	176480000	325630	75139	326990	187420	89331	703550	98178	415750	131060	45948	300190000	858.09	341420	71709	9927200	0	200060	183740	19960	354670	279840	442290	1044600	124860	0	4940.9	51787	168430	429730	182090	170290	0	213390	354880	90996	194750	14645	45223	443690	336010	123440	886660	38299	105980	245810	58501	380500	225210	2741300	1048400	102530
Q969V5	ENSG00000090432	0	0	29076	0	21498	45430	0	0	97250	0	0	0	0	0	63954	0	0	13602	0	0	0	0	25158	14624	0	0	14320	0	0	93407	0	0	0	0	0	0	0	0	0	35989	0	232670	0	0	9444.5	0	0	0	0	134240	41984	0	51035	0	0	59047	41518	0	3099.9
Q9NZD8;Q9NZD8-2;H0YMB7;H0YKB0	ENSG00000090487	5494.6	286910	0	184600	0	740800	1081900	5261900	315520	115560	1954900	155700	25475	682070	332160	252800	28786	17162	516690	62294	227590	30684	1794300	346990	0	112700	222750	7415200	351500	532040	1001700	254550	651560	106330	0	803910	98169	346910	410140	316590	393320	2078900	127200	251280	0	27902	430750	723710	44510	756250	441470	886590	159420	649810	8124.2	531800	1095900	2289700	407320
Q9UBS4	ENSG00000090520	152730	2796100	723790	1565700	6159600	2324000	5311000	32685000	5975600	402820	12914000	1541000	3286300	5329500	3153500	4299500	242400	708850	6909600	448560	6506000	2117900	4735300	465070	2056400	712790	2294600	12561000	5064500	5984200	2779700	3529700	3470800	1418500	183610	9054000	3606400	1379100	3243100	5671500	5021600	997540	266120	9931700	177850	1202800	20097000	2805600	276770	11359000	4546800	10868000	3056500	3732200	726170	8258800	11433000	15468000	2097400
